Tarih,Kapanış Fiyatı,Yüzde Değişim
2021-03-25,12.670000076293945,-2.613375454314748
2021-03-26,12.65999984741211,-0.07892840427481396
2021-03-29,12.479999542236328,-1.4218033755551418
2021-03-30,12.710000038146973,1.8429527591907968
2021-03-31,12.75,0.31471252346950696
2021-04-01,13.0,1.9607843137254832
2021-04-02,12.90999984741211,-0.692308866060698
2021-04-05,13.0600004196167,1.161894453737422
2021-04-06,12.760000228881836,-2.297091738865875
2021-04-07,12.850000381469727,0.705330336783061
2021-04-08,12.529999732971191,-2.490277346294789
2021-04-09,11.9399995803833,-4.708700440235258
2021-04-12,11.970000267028809,0.2512620410372257
2021-04-13,11.930000305175781,-0.3341684290785407
2021-04-14,11.930000305175781,0.0
2021-04-15,11.899999618530273,-0.2514726393803346
2021-04-16,11.649999618530273,-2.100840403479576
2021-04-19,11.600000381469727,-0.42917801457279525
2021-04-20,11.15999984741211,-3.7931079274832635
2021-04-21,10.899999618530273,-2.3297511867092613
2021-04-22,11.270000457763672,3.3945032310312095
2021-04-26,11.729999542236328,4.081624363695324
2021-04-27,11.930000305175781,1.7050364087339398
2021-04-28,12.010000228881836,0.6705777171803318
2021-04-29,11.979999542236328,-0.24979755265417403
2021-04-30,12.229999542236328,2.086811431992186
2021-05-03,12.920000076293945,5.641868846149167
2021-05-04,12.619999885559082,-2.321982886713092
2021-05-05,12.600000381469727,-0.15847467726398667
2021-05-06,12.930000305175781,2.619046934247482
2021-05-07,12.989999771118164,0.46403298164165996
2021-05-10,13.369999885559082,2.925328107286096
2021-05-11,13.350000381469727,-0.14958492341466956
2021-05-12,13.390000343322754,0.29962517385804244
2021-05-17,13.359999656677246,-0.22405291916567371
2021-05-18,13.350000381469727,-0.07484487623112823
2021-05-20,13.579999923706055,1.722842963776805
2021-05-21,13.489999771118164,-0.6627404498786515
2021-05-24,13.470000267028809,-0.14825429524597533
2021-05-25,12.899999618530273,-4.231630565693112
2021-05-26,13.050000190734863,1.1627951677542825
2021-05-27,13.050000190734863,0.0
2021-05-28,12.979999542236328,-0.5364034289304764
2021-05-31,13.319999694824219,2.619415751761367
2021-06-01,13.489999771118164,1.2762768782945466
2021-06-02,13.649999618530273,1.1860626399317287
2021-06-03,13.989999771118164,2.4908436783128485
2021-06-04,14.039999961853027,0.35739951074256204
2021-06-07,14.279999732971191,1.7094000838336676
2021-06-08,14.479999542236328,1.4005589146010688
2021-06-09,14.5600004196167,0.5524922645682384
2021-06-10,14.430000305175781,-0.8928579031204475
2021-06-11,14.59000015258789,1.1088000279162902
2021-06-14,14.619999885559082,0.20561845549995628
2021-06-15,14.489999771118164,-0.8891936761868613
2021-06-16,14.319999694824219,-1.1732234574136746
2021-06-17,14.65999984741211,2.374302792134686
2021-06-18,14.539999961853027,-0.8185531160170179
2021-06-21,14.59000015258789,0.3438802673042751
2021-06-22,14.760000228881836,1.1651821419877972
2021-06-23,14.5600004196167,-1.3550122368818363
2021-06-24,14.609999656677246,0.3434013435410499
2021-06-25,14.279999732971191,-2.258726430258562
2021-06-28,13.859999656677246,-2.941177059858091
2021-06-29,13.390000343322754,-3.391048520899953
2021-06-30,13.369999885559082,-0.1493686127771121
2021-07-01,13.75,2.8421848742972378
2021-07-02,13.739999771118164,-0.07272893732244157
2021-07-05,14.119999885559082,2.7656486227873645
2021-07-06,13.880000114440918,-1.6997151066808325
2021-07-07,13.850000381469727,-0.21613640290952807
2021-07-08,13.65999984741211,-1.3718449734616889
2021-07-09,13.569999694824219,-0.6588591039035863
2021-07-12,13.239999771118164,-2.4318344224570687
2021-07-13,13.100000381469727,-1.0573972210621396
2021-07-14,13.079999923706055,-0.15267524565848456
2021-07-16,13.079999923706055,0.0
2021-07-19,12.729999542236328,-2.675843910636344
2021-07-26,12.3100004196167,-3.2992862350554764
2021-07-27,12.550000190734863,1.949632517767519
2021-07-28,12.5600004196167,0.07968309744903479
2021-07-29,12.779999732971191,1.7515868312463434
2021-07-30,12.729999542236328,-0.3912378073519629
2021-08-02,12.869999885559082,1.0997670727186826
2021-08-03,12.630000114440918,-1.8648001029701544
2021-08-04,12.630000114440918,0.0
2021-08-05,12.760000228881836,1.0292962253601212
2021-08-06,12.829999923706055,0.548586940192819
2021-08-09,12.789999961853027,-0.3117689952524372
2021-08-10,12.630000114440918,-1.2509761367421324
2021-08-11,12.210000038146973,-3.3254162508971397
2021-08-12,12.430000305175781,1.8018039831406707
2021-08-13,12.420000076293945,-0.08045236231950526
2021-08-16,12.609999656677246,1.5297872722718653
2021-08-17,12.4399995803833,-1.3481370414147986
2021-08-18,12.199999809265137,-1.929258675350931
2021-08-19,12.1899995803833,-0.0819690904768855
2021-08-20,12.260000228881836,0.5742465209858105
2021-08-23,12.489999771118164,1.8760158070348254
2021-08-24,12.8100004196167,2.5620548788039432
2021-08-25,12.5,-2.419987583622385
2021-08-26,12.789999961853027,2.319999694824215
2021-08-27,12.680000305175781,-0.8600442299087296
2021-08-31,12.680000305175781,0.0
2021-09-01,12.899999618530273,1.7350103159279318
2021-09-02,12.899999618530273,0.0
2021-09-03,12.880000114440918,-0.15503492000594754
2021-09-06,12.949999809265137,0.5434758866635025
2021-09-07,12.649999618530273,-2.3166038235786446
2021-09-08,12.420000076293945,-1.8181782543251201
2021-09-09,12.630000114440918,1.6908215527936976
2021-09-10,12.40999984741211,-1.7418865006759932
2021-09-13,12.430000305175781,0.16116404520216676
